run_id,rq,phase,task,tier,dataset,budget,generator,generation_id,model,ratio,allocation,reweight,training_seed,selection_seed,status,wall_seconds,peak_gpu_gb,primary_metric,primary_value
cifar100lt_imb10_seed0_resnet50_randaugment_seed4,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,resnet50,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_mixup_seed0,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,resnet50,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_mixup_seed1,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,resnet50,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_mixup_seed2,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,resnet50,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_mixup_seed3,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,resnet50,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_mixup_seed4,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,resnet50,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_cutmix_seed0,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,resnet50,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_cutmix_seed1,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,resnet50,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_cutmix_seed2,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,resnet50,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_cutmix_seed3,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,resnet50,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_resnet50_cutmix_seed4,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,resnet50,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_none_seed0,RQ4,1,classification,B,cifar100_lt,imb10,none,,convnext_t,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_none_seed1,RQ4,1,classification,B,cifar100_lt,imb10,none,,convnext_t,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_none_seed2,RQ4,1,classification,B,cifar100_lt,imb10,none,,convnext_t,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_none_seed3,RQ4,1,classification,B,cifar100_lt,imb10,none,,convnext_t,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_none_seed4,RQ4,1,classification,B,cifar100_lt,imb10,none,,convnext_t,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_none_rw_seed0,RQ4,1,classification,B,cifar100_lt,imb10,none,,convnext_t,0,,True,0,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_none_rw_seed1,RQ4,1,classification,B,cifar100_lt,imb10,none,,convnext_t,0,,True,1,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_none_rw_seed2,RQ4,1,classification,B,cifar100_lt,imb10,none,,convnext_t,0,,True,2,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_none_rw_seed3,RQ4,1,classification,B,cifar100_lt,imb10,none,,convnext_t,0,,True,3,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_none_rw_seed4,RQ4,1,classification,B,cifar100_lt,imb10,none,,convnext_t,0,,True,4,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_randaugment_seed0,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,convnext_t,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_randaugment_seed1,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,convnext_t,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_randaugment_seed2,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,convnext_t,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_randaugment_seed3,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,convnext_t,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_randaugment_seed4,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,convnext_t,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_mixup_seed0,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,convnext_t,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_mixup_seed1,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,convnext_t,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_mixup_seed2,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,convnext_t,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_mixup_seed3,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,convnext_t,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_mixup_seed4,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,convnext_t,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_cutmix_seed0,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,convnext_t,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_cutmix_seed1,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,convnext_t,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_cutmix_seed2,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,convnext_t,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_cutmix_seed3,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,convnext_t,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_convnext_t_cutmix_seed4,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,convnext_t,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_none_seed0,RQ4,1,classification,B,cifar100_lt,imb10,none,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_none_seed1,RQ4,1,classification,B,cifar100_lt,imb10,none,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_none_seed2,RQ4,1,classification,B,cifar100_lt,imb10,none,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_none_seed3,RQ4,1,classification,B,cifar100_lt,imb10,none,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_none_seed4,RQ4,1,classification,B,cifar100_lt,imb10,none,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_none_rw_seed0,RQ4,1,classification,B,cifar100_lt,imb10,none,,vit_b16,0,,True,0,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_none_rw_seed1,RQ4,1,classification,B,cifar100_lt,imb10,none,,vit_b16,0,,True,1,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_none_rw_seed2,RQ4,1,classification,B,cifar100_lt,imb10,none,,vit_b16,0,,True,2,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_none_rw_seed3,RQ4,1,classification,B,cifar100_lt,imb10,none,,vit_b16,0,,True,3,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_none_rw_seed4,RQ4,1,classification,B,cifar100_lt,imb10,none,,vit_b16,0,,True,4,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_randaugment_seed0,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_randaugment_seed1,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_randaugment_seed2,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_randaugment_seed3,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_randaugment_seed4,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_mixup_seed0,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_mixup_seed1,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_mixup_seed2,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_mixup_seed3,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_mixup_seed4,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_cutmix_seed0,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,vit_b16,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_cutmix_seed1,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,vit_b16,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_cutmix_seed2,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,vit_b16,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_cutmix_seed3,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,vit_b16,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_vit_b16_cutmix_seed4,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,vit_b16,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_none_seed0,RQ4,1,classification,B,cifar100_lt,imb10,none,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_none_seed1,RQ4,1,classification,B,cifar100_lt,imb10,none,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_none_seed2,RQ4,1,classification,B,cifar100_lt,imb10,none,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_none_seed3,RQ4,1,classification,B,cifar100_lt,imb10,none,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_none_seed4,RQ4,1,classification,B,cifar100_lt,imb10,none,,swin_t,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_none_rw_seed0,RQ4,1,classification,B,cifar100_lt,imb10,none,,swin_t,0,,True,0,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_none_rw_seed1,RQ4,1,classification,B,cifar100_lt,imb10,none,,swin_t,0,,True,1,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_none_rw_seed2,RQ4,1,classification,B,cifar100_lt,imb10,none,,swin_t,0,,True,2,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_none_rw_seed3,RQ4,1,classification,B,cifar100_lt,imb10,none,,swin_t,0,,True,3,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_none_rw_seed4,RQ4,1,classification,B,cifar100_lt,imb10,none,,swin_t,0,,True,4,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_randaugment_seed0,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_randaugment_seed1,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_randaugment_seed2,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_randaugment_seed3,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_randaugment_seed4,RQ4,1,classification,B,cifar100_lt,imb10,randaugment,,swin_t,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_mixup_seed0,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_mixup_seed1,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_mixup_seed2,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_mixup_seed3,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_mixup_seed4,RQ4,1,classification,B,cifar100_lt,imb10,mixup,,swin_t,0,,False,4,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_cutmix_seed0,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,swin_t,0,,False,0,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_cutmix_seed1,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,swin_t,0,,False,1,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_cutmix_seed2,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,swin_t,0,,False,2,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_cutmix_seed3,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,swin_t,0,,False,3,0,planned,,,,
cifar100lt_imb10_seed0_swin_t_cutmix_seed4,RQ4,1,classification,B,cifar100_lt,imb10,cutmix,,swin_t,0,,False,4,0,planned,,,,
cifar100_shot10_seed0_resnet50_none_r1_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,1,proportional,False,0,0,done,124.13,0.984,top1,0.1304
cifar100_shot10_seed0_resnet50_none_r1_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,1,proportional,False,1,0,done,123.88,0.984,top1,0.1267
cifar100_shot10_seed0_resnet50_none_r1_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,1,proportional,False,2,0,done,123.93,0.984,top1,0.1304
cifar100_shot10_seed0_resnet50_none_r1_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,1,proportional,False,3,0,done,124.26,0.984,top1,0.1354
cifar100_shot10_seed0_resnet50_none_r1_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,1,proportional,False,4,0,done,123.76,0.984,top1,0.1285
cifar100_shot10_seed0_resnet50_none_r2_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,2,proportional,False,0,0,done,121.08,0.984,top1,0.1238
cifar100_shot10_seed0_resnet50_none_r2_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,2,proportional,False,1,0,done,120.81,0.984,top1,0.1214
cifar100_shot10_seed0_resnet50_none_r2_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,2,proportional,False,2,0,done,121.71,0.984,top1,0.1264
cifar100_shot10_seed0_resnet50_none_r2_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,2,proportional,False,3,0,done,121.63,0.984,top1,0.1277
cifar100_shot10_seed0_resnet50_none_r2_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,2,proportional,False,4,0,done,120.37,0.984,top1,0.1265
cifar100_shot10_seed0_resnet50_none_r5_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,5,proportional,False,0,0,done,118.09,0.984,top1,0.1285
cifar100_shot10_seed0_resnet50_none_r5_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,5,proportional,False,1,0,done,118.2,0.984,top1,0.1256
cifar100_shot10_seed0_resnet50_none_r5_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,5,proportional,False,2,0,done,118.25,0.984,top1,0.1208
cifar100_shot10_seed0_resnet50_none_r5_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,5,proportional,False,3,0,done,118.05,0.984,top1,0.1249
cifar100_shot10_seed0_resnet50_none_r5_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,resnet50,5,proportional,False,4,0,done,118.26,0.984,top1,0.127
cifar100_shot10_seed0_convnext_t_none_r1_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,1,proportional,False,0,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r1_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,1,proportional,False,1,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r1_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,1,proportional,False,2,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r1_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,1,proportional,False,3,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r1_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,1,proportional,False,4,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r2_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,2,proportional,False,0,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r2_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,2,proportional,False,1,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r2_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,2,proportional,False,2,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r2_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,2,proportional,False,3,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r2_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,2,proportional,False,4,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r5_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,5,proportional,False,0,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r5_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,5,proportional,False,1,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r5_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,5,proportional,False,2,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r5_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,5,proportional,False,3,0,planned,,,,
cifar100_shot10_seed0_convnext_t_none_r5_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,convnext_t,5,proportional,False,4,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r1_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,1,proportional,False,0,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r1_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,1,proportional,False,1,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r1_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,1,proportional,False,2,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r1_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,1,proportional,False,3,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r1_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,1,proportional,False,4,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r2_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,2,proportional,False,0,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r2_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,2,proportional,False,1,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r2_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,2,proportional,False,2,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r2_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,2,proportional,False,3,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r2_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,2,proportional,False,4,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r5_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,5,proportional,False,0,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r5_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,5,proportional,False,1,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r5_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,5,proportional,False,2,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r5_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,5,proportional,False,3,0,planned,,,,
cifar100_shot10_seed0_vit_b16_none_r5_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,vit_b16,5,proportional,False,4,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r1_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,1,proportional,False,0,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r1_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,1,proportional,False,1,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r1_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,1,proportional,False,2,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r1_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,1,proportional,False,3,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r1_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,1,proportional,False,4,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r2_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,2,proportional,False,0,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r2_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,2,proportional,False,1,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r2_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,2,proportional,False,2,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r2_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,2,proportional,False,3,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r2_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,2,proportional,False,4,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r5_seed0,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,5,proportional,False,0,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r5_seed1,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,5,proportional,False,1,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r5_seed2,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,5,proportional,False,2,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r5_seed3,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,5,proportional,False,3,0,planned,,,,
cifar100_shot10_seed0_swin_t_none_r5_seed4,RQ1,2,classification,A,cifar100,10-shot,stylegan2_ada,gan_cifar100_shot10_seed0,swin_t,5,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r1_prop_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,1,proportional,False,0,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r1_prop_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,1,proportional,False,1,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r1_prop_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,1,proportional,False,2,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r1_prop_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,1,proportional,False,3,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r1_prop_seed4,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,1,proportional,False,4,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r1_bala_seed0,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,1,balanced,False,0,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r1_bala_seed1,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,1,balanced,False,1,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r1_bala_seed2,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,1,balanced,False,2,0,planned,,,,
cifar100lt_imb100_seed0_resnet50_none_r1_bala_seed3,RQ4,2,classification,B,cifar100_lt,imb100,stylegan2_ada,gan_cifar100lt_imb100_seed0,resnet50,1,balanced,False,3,0,planned,,,,
